Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
EPD-B-5-9-P_S8_L002_R2_001_val_2	0	0	0	0.000248586	0.000662897	0.000952914	0.001367225	0.002112984	0.004557417	0.008700523	0.013175078	0.021005548	0.031653331	0.047231411	0.071427151	0.095457167	0.128270568	0.175584841	0.229693808	0.288443054	0.36202462	0.444140985	0.540095325	0.642057168	0.749612205	0.903818618	1.082469358	1.259379992	1.4683997	1.681852532	1.868333742	2.051127588	2.225428066	2.354154375	2.433204842	2.479110459	2.450274439	2.339404917	2.211631522	2.037869648	1.802914095	1.568828595	1.330599988	1.107452288	0.915005005	0.748534998	0.623164604	0.527997454	0.452551491	0.425787024	0.437884895	0.481636096	0.566196894	0.671224636	0.826052515	1.044104194	1.314773322	1.617302937	1.959606372	2.380173082	2.854641605	3.319622414	3.730949998	4.051792142	4.242209303	4.268435165	4.15665416	3.892448277	3.499847534	3.032795171	2.512793912	1.996894328	1.50543907	1.091998502	0.762621559	0.512957979	0.340687623	0.216311575	0.131792208	0.077558948	0.044041219	0.025024361	0.013796544	0.008783385	0.007374729	0.005966073	0.004018813	0.003811658	0.004350262	0.004101675	0.004225968	0.003645933	0.002900174	0.002900174	0.002858743	0.00273445	0.003314485	0.003728796	0.012677905	0.040436717	0.094131373
EPD-B-5-9-P_S8_L003_R1_001_val_1	0	3.94E-05	7.89E-05	7.89E-05	0.000197133	0.000236559	0.000433692	0.001222223	0.003942653	0.008516131	0.012695344	0.018451618	0.029491047	0.045931911	0.068405035	0.094544827	0.126835157	0.164250937	0.220236614	0.28465957	0.356494713	0.442641688	0.535846013	0.64288905	0.772208079	0.919269048	1.081627512	1.261294223	1.467494992	1.6875739	1.882735239	2.053215569	2.189828506	2.32478553	2.440936096	2.496803494	2.470979115	2.371663677	2.218255037	2.030781872	1.819810492	1.572724409	1.317634739	1.094598841	0.904720657	0.734003768	0.602398001	0.508838837	0.443114807	0.410903329	0.416659603	0.461802983	0.548107664	0.666111278	0.829139993	1.043580907	1.290075592	1.599297892	1.973297986	2.383570491	2.851248027	3.336312665	3.752735709	4.084234	4.294416848	4.304155202	4.175348718	3.924319981	3.533248198	3.064348439	2.530946872	2.000620574	1.520444826	1.108516407	0.775795894	0.522992963	0.343799369	0.212863853	0.131290356	0.078025109	0.042028684	0.022788536	0.012379931	0.006111113	0.003706094	0.002641578	0.002168459	0.002168459	0.001971327	0.001458782	0.001103943	0.000946237	0.000827957	0.000630825	0.000473118	0.00090681	0.001064516	0.000394265	0.000197133	0.000591398	0.001813621
EPD-B-5-9-P_S8_L003_R2_001_val_2	0	3.94E-05	7.88E-05	0.000197011	0.000591034	0.00086685	0.001379079	0.002758158	0.005437511	0.008983713	0.014263615	0.022498686	0.032506858	0.048346563	0.070214813	0.098623837	0.130973086	0.172187842	0.229596923	0.286296764	0.352334938	0.43425222	0.532245621	0.640680619	0.76369445	0.908024899	1.075799688	1.259808206	1.480263806	1.703438162	1.881812157	2.058097833	2.220159295	2.33816904	2.441481745	2.500979146	2.463547006	2.355427227	2.207747586	2.03741165	1.815419362	1.557768036	1.311543363	1.101529359	0.904557501	0.730911776	0.611680561	0.515499664	0.449973719	0.424125841	0.429366341	0.475230562	0.556872029	0.674133131	0.843917435	1.040692282	1.279863952	1.595121371	1.973737611	2.389116152	2.865016553	3.33701613	3.732181317	4.067652091	4.263363077	4.263954111	4.143856046	3.893848757	3.504593909	3.044572616	2.522610982	1.997300158	1.508042394	1.096682882	0.767161848	0.517824397	0.346030578	0.215215101	0.131800533	0.078922711	0.044603349	0.025611464	0.014106006	0.008116864	0.005752729	0.004649466	0.004216041	0.003427996	0.002915767	0.002403537	0.002245928	0.001970113	0.001733699	0.001970113	0.00193071	0.00157609	0.001733699	0.002167124	0.009574747	0.035225613	0.064146866
EPD-B-5-9-P_S8_L004_R1_001_val_1	0	0	0	4.04E-05	0.000484625	0.000767324	0.001251949	0.001978887	0.004280858	0.008682873	0.013569513	0.02043504	0.031258342	0.044949011	0.065585979	0.093128859	0.127819965	0.168003493	0.223210409	0.285202083	0.353655429	0.437495633	0.530987961	0.635182435	0.762840858	0.916144045	1.075222352	1.25570495	1.482590436	1.70753742	1.887898862	2.064787155	2.240383113	2.364689543	2.444693129	2.500263515	2.475668773	2.366587659	2.224875098	2.041444362	1.825261021	1.579475143	1.319190885	1.101392127	0.908793892	0.730370953	0.600208631	0.512531809	0.447147757	0.415566331	0.421341451	0.462009604	0.547667154	0.667288872	0.821359382	1.023811668	1.278078492	1.602575623	1.981229648	2.408871231	2.895071723	3.349690789	3.740339294	4.073559683	4.254607678	4.270640703	4.174442549	3.919125703	3.514907685	3.046719106	2.51355033	1.979250761	1.516594989	1.108096113	0.767727498	0.519599263	0.335441589	0.201321493	0.123337179	0.073339986	0.040748924	0.024312044	0.01377144	0.00710784	0.004280858	0.003028909	0.002544284	0.0022212	0.001857731	0.001494262	0.000969251	0.000605782	0.000403855	0.000242313	0.000121156	0.000201927	0.000201927	0	0.000403855	0.001211564	0.003432764
EPD-B-5-9-P_S8_L004_R2_001_val_2	8.07E-05	8.07E-05	8.07E-05	0.000161462	0.000605484	0.001493527	0.001856817	0.002623763	0.00557045	0.009526278	0.015177459	0.022564361	0.031323692	0.047671754	0.068500394	0.095141679	0.130824855	0.170786782	0.226612383	0.291600972	0.36280586	0.445797499	0.544329887	0.643306296	0.755280424	0.906247704	1.079012399	1.256217309	1.467046749	1.688169413	1.871630988	2.047261639	2.220712549	2.348106329	2.442117772	2.515462037	2.493987546	2.381085011	2.222084979	2.03281076	1.808539581	1.571270684	1.326453423	1.104806007	0.919568347	0.740627717	0.611457851	0.527699267	0.466141753	0.43756292	0.44067107	0.483458588	0.56943728	0.676365709	0.820995593	1.027223356	1.293999495	1.612847235	1.981829029	2.386776558	2.844158979	3.309977807	3.714239121	4.047618471	4.23761927	4.266238469	4.143163806	3.870534658	3.490815619	3.040416444	2.512636446	1.969436795	1.489732207	1.089991838	0.766703884	0.51131084	0.330432663	0.209012989	0.131349607	0.079278005	0.046541517	0.028619198	0.017155373	0.010252858	0.007467633	0.006014472	0.005449354	0.004722773	0.003673268	0.003067784	0.003269612	0.003229247	0.002341204	0.002381569	0.002623763	0.002260473	0.002421935	0.002865956	0.01142346	0.037782186	0.08827953
EPD-B-5-9-S_S26_L001_R1_001_val_1	0	0	0	0	0	0	0	0.00012571	0.000251421	0.000377131	0.000377131	0.000502842	0.001257104	0.002011367	0.001759946	0.002639919	0.003771313	0.004651286	0.004525575	0.006285521	0.011439648	0.01495954	0.018353721	0.021119351	0.02401069	0.028033424	0.031301895	0.035073207	0.041987281	0.055815427	0.067883627	0.075677673	0.085860218	0.096168472	0.105848174	0.121184846	0.13136739	0.132750205	0.138155753	0.145698378	0.16430352	0.176748852	0.174988906	0.175617458	0.190074157	0.218359001	0.245512452	0.280082818	0.343566581	0.417484308	0.49555048	0.647660089	0.822146153	1.007694735	1.282874846	1.668428708	2.135945763	2.680649018	3.299144289	3.978483404	4.780641601	5.58657111	6.263898858	6.829092911	7.206098464	7.250474243	7.046320519	6.587226061	5.870928082	5.1087458	4.271388685	3.377713302	2.548904497	1.849828845	1.302611383	0.873058874	0.559662794	0.343943712	0.207799326	0.127093236	0.074923411	0.040730176	0.019610826	0.013073884	0.010811096	0.006914073	0.004776996	0.004148444	0.003394181	0.002765629	0.002639919	0.001759946	0.001382815	0.001131394	0.000502842	0	0	0.000628552	0.000879973	0.000377131	0.001005683
EPD-B-5-9-S_S26_L001_R2_001_val_2	0	0	0	0	0	0	0	0.000251298	0.000502596	0.000628245	0.000502596	0.000753894	0.00125649	0.001382139	0.002136033	0.002764277	0.003769469	0.004020767	0.005402906	0.008167184	0.009674971	0.013947036	0.019224293	0.022365518	0.022742465	0.026763232	0.033673926	0.039076832	0.051516081	0.060562807	0.06508617	0.074258545	0.090090316	0.100393533	0.10805812	0.120120422	0.126654169	0.13381616	0.142360291	0.15354305	0.166484894	0.174777727	0.188473465	0.197645841	0.202294853	0.227424648	0.265621937	0.305327014	0.36475898	0.441153558	0.52935914	0.65827499	0.820110873	1.043263456	1.329743123	1.676785598	2.126734584	2.665266099	3.268381189	3.97817226	4.776922806	5.569516553	6.272019983	6.832288772	7.187749727	7.185488046	6.944116361	6.519422819	5.863535159	5.065538506	4.201199194	3.347540044	2.555951489	1.840380566	1.275965361	0.867983133	0.557504511	0.358979127	0.224911669	0.135826544	0.077776717	0.04422844	0.024501551	0.017716506	0.014952228	0.009674971	0.006659396	0.005528555	0.004523363	0.003769469	0.004523363	0.003518171	0.002136033	0.002638629	0.002764277	0.002136033	0.002010384	0.002136033	0.009926269	0.03555866	0.064960521
EPD-B-5-9-S_S26_L002_R1_001_val_1	0	0	0	0	0	0	0	0	0	0	0.00012735	0.00012735	0.0002547	0.001273499	0.002674348	0.004075198	0.004584597	0.004711947	0.005858097	0.006494846	0.009296544	0.011843543	0.014263192	0.019866588	0.024069136	0.026998184	0.031200731	0.039733176	0.05043057	0.058453615	0.065330511	0.073608256	0.090418446	0.098186792	0.10149789	0.115888431	0.124675576	0.130661023	0.136646469	0.143650715	0.158550656	0.1691207	0.172813848	0.178162544	0.189114638	0.214457273	0.251643451	0.297489424	0.350084942	0.413377855	0.493226258	0.627453078	0.803578023	1.027586541	1.311576872	1.63542773	2.096561807	2.66492452	3.255955519	3.944027161	4.747859885	5.533608919	6.257593239	6.873330124	7.190686136	7.205968127	7.071996006	6.649194257	5.958575617	5.169260785	4.256034476	3.347392765	2.558714683	1.891273728	1.33220756	0.884572575	0.558047369	0.347537944	0.208599176	0.123529427	0.074499706	0.042025475	0.023559736	0.012352943	0.008150395	0.005858097	0.003438448	0.001782899	0.001528199	0.001528199	0.001782899	0.001782899	0.001018799	0.0005094	0.00063675	0.00038205	0.00038205	0.00038205	0.00012735	0	0.0002547
EPD-B-5-9-S_S26_L002_R2_001_val_2	0	0	0	0	0	0	0	0	0.000127328	0.000254656	0.000381985	0.000509313	0.000763969	0.001527938	0.002291908	0.003055877	0.003437861	0.004838471	0.007003051	0.007257707	0.009676943	0.015152055	0.016679994	0.020372511	0.024956326	0.026356937	0.032341362	0.041127007	0.051313263	0.059716924	0.068502569	0.079198138	0.091676301	0.099188665	0.104791105	0.119688504	0.129110791	0.130256745	0.138533077	0.154194445	0.166927265	0.178132146	0.183097946	0.183225274	0.20117855	0.233392583	0.256566315	0.294892102	0.354863682	0.418782437	0.519626368	0.66630845	0.826359992	1.024100681	1.314154312	1.688499208	2.115175993	2.637221597	3.264312963	3.961434836	4.758764	5.570226593	6.231569244	6.724456691	7.146804317	7.251340766	7.002159486	6.563641179	5.89516815	5.127761112	4.236336411	3.318936759	2.544653998	1.863957462	1.305623322	0.881365773	0.557952155	0.348751929	0.223460984	0.133949262	0.074359667	0.04520151	0.025592967	0.012223507	0.008785646	0.009422287	0.008658317	0.005984425	0.005220456	0.005602441	0.004456487	0.004329159	0.004329159	0.004329159	0.003947174	0.003183205	0.004074502	0.0049658	0.012605491	0.038962428	0.094350193
EPD-B-5-9-S_S26_L003_R1_001_val_1	0	0	0	0	0	0	0	0	0.00012189	0.000487561	0.00036567	0	0.00036567	0.000975121	0.001706462	0.002681583	0.003412924	0.003534814	0.004997495	0.007800968	0.0098731	0.012310903	0.015967606	0.021940223	0.025596926	0.028522289	0.034129235	0.039370511	0.04875605	0.05789781	0.068380361	0.078253461	0.08715144	0.103606607	0.109823003	0.114942389	0.124815489	0.132494567	0.143830348	0.14553681	0.151875097	0.163210878	0.169061604	0.180884947	0.1938053	0.212454489	0.235979284	0.2715712	0.335929187	0.411744845	0.501090307	0.642970414	0.818248415	1.018879562	1.293985576	1.653927117	2.082370909	2.615518319	3.273603109	3.959966407	4.724461276	5.550876329	6.303547856	6.874359315	7.213213865	7.244295847	7.065970593	6.671656036	5.971153483	5.171310477	4.2538435	3.34222725	2.547625519	1.849195099	1.300323862	0.879559148	0.57166469	0.353359475	0.206969434	0.117745862	0.064236096	0.037785939	0.022184003	0.012310903	0.009141759	0.005119385	0.003169143	0.003412924	0.002681583	0.002072132	0.002681583	0.001584572	0.000609451	0.00036567	0.00024378	0.00036567	0.00024378	0.00012189	0.00012189	0.00036567	0.001097011
EPD-B-5-9-S_S26_L003_R2_001_val_2	0	0	0	0	0	0	0.000121803	0.000243607	0.000243607	0.000243607	0.00036541	0.000243607	0.00036541	0.000730821	0.001461641	0.002679675	0.003532299	0.00462853	0.005968368	0.007795419	0.00925706	0.009987881	0.014251	0.01887953	0.022655436	0.028745607	0.036053813	0.040316933	0.049695796	0.061997942	0.071133198	0.081121079	0.088916498	0.094032241	0.102314874	0.117783909	0.125579328	0.133983764	0.144337054	0.152132473	0.16553085	0.171255611	0.176371354	0.190256944	0.199757611	0.217906321	0.260172108	0.297443955	0.348479589	0.424241317	0.513401421	0.649943057	0.826558018	1.035207279	1.311213832	1.66322572	2.123033636	2.67638658	3.289545003	3.981632044	4.739736539	5.516842368	6.229026973	6.807349618	7.163868233	7.188107114	6.982259332	6.566787861	5.898574291	5.104537786	4.245092845	3.387353151	2.57492433	1.869317109	1.292821515	0.854329198	0.570770833	0.365410264	0.220585996	0.13386196	0.075030908	0.04092595	0.023386257	0.013276573	0.009378863	0.009013453	0.006942795	0.004872137	0.004384923	0.003532299	0.003288692	0.00462853	0.004872137	0.003410496	0.002923282	0.003045086	0.003532299	0.003775906	0.012302146	0.037271847	0.065286634
EPD-B-5-9-S_S26_L004_R1_001_val_1	0	0	0	0	0	0	0	0	0.000249127	0.000622816	0.00037369	0.000622816	0.001245633	0.001868449	0.002242139	0.003238645	0.004484277	0.00460884	0.006352726	0.007349232	0.008345738	0.011708946	0.016068659	0.01993012	0.024289834	0.032012755	0.03450402	0.036372469	0.045839276	0.056551716	0.07012911	0.081588929	0.088315344	0.09466807	0.105505073	0.12456325	0.132410735	0.126431699	0.134030057	0.150347843	0.165295433	0.173142918	0.173641171	0.181488655	0.197681878	0.223217344	0.248379121	0.284876153	0.34915079	0.418407957	0.49862669	0.639756853	0.815640162	1.008962326	1.292094593	1.671514253	2.10985233	2.621309035	3.24312878	3.96136048	4.772142675	5.597249643	6.305018031	6.809250067	7.14395152	7.209720916	7.020883029	6.67023748	6.037705296	5.195906852	4.235275067	3.364951638	2.581947048	1.840671147	1.262697666	0.837936983	0.551690635	0.353510504	0.211632962	0.119829847	0.070004547	0.039361987	0.020552936	0.009840497	0.007100105	0.005979036	0.003612334	0.002117575	0.002117575	0.002242139	0.002117575	0.001494759	0.000871943	0.000622816	0.000622816	0.000498253	0.00037369	0.000622816	0.000498253	0.000249127	0.002491265
EPD-B-5-9-S_S26_L004_R2_001_val_2	0	0	0	0	0	0	0	0	0.000373555	0.000622592	0.000622592	0.000996147	0.001245184	0.001245184	0.001867776	0.003112961	0.004482663	0.005478811	0.006723995	0.010708585	0.01182925	0.011455695	0.0141951	0.019549393	0.025650796	0.029386348	0.034118048	0.039098785	0.044577596	0.053169367	0.064376026	0.079567274	0.094135929	0.099490222	0.107334882	0.119662206	0.126884275	0.134230862	0.143943299	0.156395142	0.168722466	0.179680087	0.180302679	0.181921419	0.19761074	0.224880276	0.256632474	0.300836515	0.360107285	0.43083375	0.522230274	0.64114537	0.810863984	1.019432345	1.299474283	1.669044969	2.111583451	2.620365736	3.252047705	3.999033737	4.761335535	5.545303539	6.272117585	6.837929308	7.115729915	7.080366682	6.925714798	6.556766705	5.93180873	5.167016563	4.279698267	3.383290125	2.592100053	1.891683912	1.286399849	0.85618869	0.561951652	0.351640032	0.21902791	0.132487604	0.074586537	0.043955004	0.023284945	0.013946064	0.01108214	0.010210511	0.007844661	0.005354292	0.006474958	0.006225921	0.004856219	0.003735553	0.002614887	0.003361997	0.003735553	0.003860071	0.004233626	0.003486516	0.011455695	0.039098785	0.094758521
EPD-C-5-10-P_S15_L001_R1_001_val_1	0	0	0	0	0.000411188	0.00164475	0.002055938	0.001439157	0.003495095	0.008018158	0.012130034	0.022409724	0.034334164	0.048314542	0.07421936	0.105880805	0.141654125	0.192024605	0.268505498	0.333267543	0.415299468	0.52426418	0.623565983	0.736642571	0.865138694	1.044827671	1.247954342	1.458482389	1.694915254	1.932787276	2.143315323	2.377281063	2.556353259	2.677242412	2.802654627	2.854053076	2.797720376	2.674775286	2.540522537	2.320125988	2.051826084	1.778180742	1.494872491	1.238908215	1.023857104	0.818674496	0.64720927	0.545645935	0.470604199	0.423317626	0.409748435	0.442643443	0.521180273	0.625416327	0.768098422	0.96300134	1.208480333	1.491377396	1.803057591	2.181555769	2.591715392	2.985633106	3.38612982	3.682596074	3.842342453	3.864546583	3.750236433	3.496533689	3.125642481	2.700268917	2.222263341	1.751247954	1.31826742	0.961973371	0.677225964	0.451895164	0.290709628	0.177221852	0.111431837	0.067229171	0.033717383	0.02055938	0.013158003	0.006373408	0.003906282	0.002261532	0.00164475	0.00164475	0.002055938	0.002672719	0.001439157	0.000205594	0.000411188	0.000616781	0.000205594	0.002467126	0.003700688	0.001233563	0.000205594	0.000411188	0.000616781
EPD-C-5-10-P_S15_L001_R2_001_val_2	0.000410842	0.000205421	0	0.000205421	0.001232526	0.002465053	0.003081316	0.003286737	0.008833106	0.016433685	0.021774633	0.031429422	0.042111318	0.061010055	0.086482267	0.117090005	0.161050112	0.215692115	0.272593749	0.335041752	0.416799334	0.521153234	0.623247502	0.72164419	0.86872567	1.049701626	1.235813108	1.442466696	1.68116597	1.934039297	2.135351938	2.347346473	2.561806062	2.688550857	2.773184335	2.828237179	2.799067388	2.692453857	2.530992903	2.330501946	2.09508941	1.791271659	1.49731412	1.254917267	1.04662031	0.832776985	0.668029293	0.580725342	0.484588285	0.427070388	0.423372808	0.457678126	0.527932129	0.635161923	0.791898193	0.997730097	1.217736054	1.484578014	1.811197502	2.177257834	2.608025801	3.005720977	3.364386151	3.674161112	3.764957221	3.737225378	3.684432165	3.457441892	3.103706823	2.685674962	2.200264993	1.726974867	1.327430901	0.960959727	0.645022134	0.434260125	0.284713592	0.173169955	0.104764742	0.067172687	0.039030002	0.022185475	0.013146948	0.007600579	0.005340948	0.003492158	0.002259632	0.002259632	0.002670474	0.001437947	0.000821684	0.001643368	0.001643368	0.000616263	0.001027105	0.001437947	0.001232526	0.001437947	0.010476474	0.038208317	0.065940161
EPD-C-5-10-P_S15_L002_R1_001_val_1	0	0	0	0	0	0	0.000629747	0.00188924	0.004618143	0.009446201	0.013434597	0.020151895	0.033796407	0.051849146	0.08060758	0.113564324	0.148830141	0.193961988	0.2588259	0.333345928	0.41479317	0.505896528	0.619670768	0.742471378	0.861913338	1.035303601	1.239761368	1.451986011	1.713750729	1.947386761	2.130643055	2.353573393	2.558241075	2.687129237	2.798174574	2.861359161	2.809929846	2.69930434	2.528852895	2.317887746	2.054233787	1.74313891	1.491240223	1.238082043	0.995419642	0.806495627	0.653887007	0.543681331	0.469371219	0.421510468	0.393591697	0.43473515	0.509045262	0.608125412	0.768081078	0.972119014	1.216670655	1.506354144	1.819338262	2.174725325	2.625204143	3.069175578	3.399582688	3.684438119	3.848172265	3.82613113	3.719913851	3.47011432	3.112418185	2.704762145	2.226784387	1.766229622	1.335482869	0.962462897	0.678447129	0.456566369	0.293042138	0.182626548	0.116922974	0.070321717	0.037994719	0.020151895	0.009866032	0.004198311	0.002518987	0.002309071	0.001469409	0.000209916	0.000419831	0.001469409	0.001469409	0.000629747	0.000419831	0.000419831	0.000419831	0.000209916	0	0	0.000419831	0.000839662	0.002938818
