EPD_P_A_5-10	EPD_P_A_5-11	EPD_P_A_5-12	EPD_P_A_5-13	EPD_P_A_5-8	EPD_P_A_5-9	EPD_P_B_5-10	EPD_P_B_5-11	EPD_P_B_5-12	EPD_P_B_5-13	EPD_P_B_5-8	EPD_P_B_5-9	EPD_P_C_5-10	EPD_P_C_5-11	EPD_P_C_5-12	EPD_P_C_5-13	EPD_P_C_5-8	EPD_P_C_5-9	EPD_S_A_5-10	EPD_S_A_5-11	EPD_S_A_5-13	EPD_S_A_5-8	EPD_S_A_5-9	EPD_S_B_5-10	EPD_S_B_5-11	EPD_S_B_5-12	EPD_S_B_5-13	EPD_S_B_5-8	EPD_S_B_5-9	EPD_S_C_5-10	EPD_S_C_5-11	EPD_S_C_5-12	EPD_S_C_5-13	EPD_S_C_5-8	EPD_S_C_5-9	
CAF30273	127.4467054	90.05783308	138.43277	233.0739964	0	141.9618179	133.8332811	228.4272637	0	87.28437898	0	132.0015049	144.9548816	472.7910414	90.06205359	252.2223178	0	225.2816579	94.01506085	0	75.76377181	0	0	182.8765527	123.4840481	0	46.50736962	0	0	100.9874373	110.833015	36.91431028	0	0	51.57929328
CAF30274	359.0669665	397.4574215	259.1495772	456.3974774	221.4339742	239.1181345	342.582702	298.0036787	160.4536759	293.2083128	204.2409647	344.3767369	260.9531834	237.4501358	388.0135955	441.4247162	549.8210518	304.5541473	310.7609258	150.4760243	289.8702068	0	278.5689094	251.1616507	203.6858851	383.1231221	354.2742754	407.723653	188.9147831	137.7769784	101.8046715	325.7606546	380.6157753	284.2024347	146.933324
CAF30275	306.2068095	285.9250341	220.7627232	275.1830111	165.71933	307.9132598	265.810229	342.8117466	188.6916632	274.6483247	168.0253579	198.5790087	200.5055377	419.77407	173.7991217	251.6167275	403.4246439	208.5987015	207.970274	92.36721096	352.1752301	0	159.5810954	81.26088571	159.4082724	155.6865395	80.12148018	0	257.7117146	238.4844729	165.3264556	276.550869	491.5770847	230.4285732	380.5916002
CAF30276	125.8898658	179.0414946	131.2737039	222.2290523	21.66298437	98.04110368	120.1160255	149.9595557	159.4962942	160.2381747	83.72060243	105.3637617	137.6424208	229.5628268	178.433396	264.4199374	84.85743544	156.1291254	94.30983865	120.2954581	95.38537267	0	72.32194328	42.536275	54.48799495	103.7790141	139.0411477	36.74293654	88.05450666	43.06377503	76.34102151	109.2500151	193.8780481	36.01538782	85.68770539
CAF30277	244.4632674	325.0577505	178.3383283	194.846949	62.31187855	259.9436624	224.8174661	141.1677052	262.0486961	352.0101111	40.70188593	264.2605323	213.2683184	375.3388563	145.0152212	230.9857053	15.66154868	267.2144125	134.2782133	147.439283	165.0390204	0	180.2389683	34.73652526	67.63806775	66.13880517	381.4285093	0	38.04287938	87.97254579	86.74648951	83.92839529	129.7549868	81.31507459	158.6013207
CAF30278	118.5142412	52.10732587	63.53023195	167.5005801	7.164161907	94.3616062	104.9195659	114.3411453	40.02356005	159.9610863	0	81.7342539	84.70800597	118.0974675	81.07439906	97.05762657	20.84654352	69.97840335	75.45587416	15.62334831	60.59867365	0	0	25.23173939	92.48067233	0	48.90873537	0	25.52769687	0	39.56002238	0	16.59818388	0	28.78640457
CAF30279	454.8583798	675.2171511	273.4300733	455.5062171	0	444.1447108	313.988645	420.2589739	435.1846921	834.7459396	0	320.6908244	489.4248805	529.1738535	121.9220327	302.5991005	0	380.8541581	192.6271826	270.0205588	147.764284	0	116.906989	113.4879261	267.2731274	108.0737572	326.4147036	0	599.2083166	245.3600571	164.4429546	172.5021006	75.29278414	201.9005131	263.0572753
CAF30280	411.8773295	753.8820519	11.49880174	216.7191195	0	355.7073988	248.2509585	325.5453557	100.1107456	269.9369914	16.88416193	74.96030915	485.0306366	709.7619963	0	374.6306338	0	129.7738105	158.9649635	494.7018644	178.9993026	0	262.3519499	222.6959171	278.2914764	49.52289748	52.33196483	0	111.080087	106.2303123	117.1721261	377.6515541	0	225.9581435	0
CAF30281	29.24864005	37.58630705	0	15.43492117	0	20.89033973	24.44908535	64.11070238	0	0	0	49.39259068	21.96371451	59.82410585	17.81239058	14.31155641	0	15.65185022	28.03592645	97.94634682	12.94447395	0	0	31.75519425	37.24009974	0	0	0	38.75833977	22.57699409	9.239068937	48.21645616	40.63434674	0	0
CAF30282	43.0706782	137.3243373	0	110.0859204	0	57.78084918	43.94553882	115.8838734	0	0	0	0	53.75749971	82.30930612	0	77.47537234	0	0	296.7924618	121.297735	35.18761849	0	0	175.6376661	137.0931413	0	0	0	0	123.1228251	148.280409	77.56564255	0	0	0
CAF30283	105.7595745	165.0545856	140.5543597	245.54829	27.17651469	99.80161564	143.1950241	150.5052956	169.4177842	120.3728189	41.28154552	137.6355079	111.7738087	165.1562612	131.9008105	192.7791359	54.20549704	138.0854029	47.17497021	43.07956973	120.1874606	0	76.07019891	58.44481608	57.38978398	107.2145169	176.2104601	21.95431371	70.17783695	103.8672121	56.79452153	69.25858196	34.40305226	26.32711967	47.33106241
CAF30284	139.6576171	202.9718283	119.7964937	293.5250392	2.961982575	75.13904115	206.7558982	165.2600898	122.2364906	86.64356931	4.852967912	146.889884	150.3179014	156.2849435	29.86583771	217.4797229	12.31665592	155.8196731	33.22126723	76.15321003	77.02215859	0	39.76844904	76.2205559	74.08028396	18.56200654	107.202777	0	79.3217136	44.29027189	63.89698477	0	21.60727243	17.75134067	69.22228566
CAF30285	191.2615544	280.9382288	325.7893371	371.6953342	32.81570641	151.0238615	235.6311713	341.1060743	269.3564884	197.7178135	66.29570331	193.3003321	233.879244	369.0256555	245.6071216	445.1097846	49.01100416	210.0474763	74.62896689	131.0561884	177.6846539	0	83.01359596	96.79090464	106.6045026	142.3042634	242.1300932	39.35521758	108.7926216	79.03740307	116.9567375	82.35538195	94.88614157	29.38844865	140.9226016
CAF30286	7.450529379	45.46275319	0	0	0	0	14.33627705	38.59919718	0	0	0	0	0	27.00445176	0	0	0	51.0009752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.41955689	60.77824194
CAF30287	136.4521151	0	0	0	0	0	0	0	0	0	0	122.5623451	0	0	0	0	0	0	0	214.6016357	0	0	0	0	139.7855236	0	340.5710608	0	0	0	0	0	0	0	0
CAF30288	12.32638693	23.44463524	16.23728762	28.00239417	3.680061128	13.1159761	22.03420291	19.57245034	0	0	0	9.589986028	8.583592062	26.19807073	20.91368243	6.061206473	4.691159442	12.33881356	17.56110787	0	0	0	15.32968957	7.227008948	16.43870814	0	0	0	13.74924225	9.616076795	13.55548537	11.3049641	9.738779442	0	0
CAF30289	8.622373895	0	7.006522149	15.30680628	0	10.86887207	22.71977414	16.3666507	0	21.02119659	0	24.13373498	3.530268552	5.872790199	18.15128297	4.813770465	4.330938504	10.47383653	15.11690216	7.768925876	4.414290112	0	12.42292339	5.93135648	4.760775101	11.12480389	0	11.92273638	0	18.11253653	11.52055926	0	8.56993289	22.34744994	27.26614083
CAF30290	574.8995252	691.1336962	121.6739073	367.8839634	0	397.405558	372.7089126	359.7329684	308.5741558	544.5296959	0	189.6764774	454.9124972	377.428923	290.4563461	1015.601941	0	324.3488986	285.9361931	238.0737161	540.2045263	0	274.7773807	337.2974896	370.0268109	0	515.244237	0	142.0611067	383.4127311	347.6027668	505.9158966	88.87479157	474.7658865	465.9152478
CAF30291	15.31115775	12.35833079	13.10689652	3.448667886	9.461629867	0	3.827250062	16.39983208	0	14.64171314	7.472331353	0	4.847721435	25.24790621	7.926874812	12.47598082	12.9749173	13.03380725	7.103482662	11.76036228	0	0	18.65324585	8.51251164	6.981871034	18.22215735	0	0	16.79003965	13.46159975	10.67730343	0	0	0	0
CAF30292	3222.569925	1886.405993	2055.745345	1705.003588	0	2850.293253	3174.253948	2087.736781	823.1384415	515.333815	0	2790.334092	2223.895459	1973.520193	1785.867712	1254.349346	0	2808.618616	2800.637127	1666.082965	1443.265079	0	2422.0693	2083.497401	1455.501636	1260.552754	1678.686288	641.5620082	1138.877887	1688.783451	2152.473101	3182.984461	1703.964365	3016.920261	3227.240519
CAF30293	1039.442007	1255.85778	694.9019215	709.4695015	635.0826367	1331.25178	750.3139714	864.2235952	734.841145	700.5170063	591.8446168	769.7552662	975.9671781	589.4407389	863.3226284	701.8161303	758.7593691	775.4372483	915.1766479	602.1713816	754.9567205	282.8995608	970.6878369	789.3016176	635.1584399	559.3743005	593.7228512	810.4234449	466.4800214	734.9959575	679.5255647	610.9258163	626.0381679	1086.17156	773.930445
CAF30294	80.7781604	93.37176939	83.10944848	134.9677575	20.43279174	40.3782437	52.75553311	125.4836246	86.09771887	159.0932571	0	63.41851632	115.3377217	135.2156554	124.3246919	206.3516005	32.68238837	77.96270704	55.63084997	60.01437462	132.2681649	0	112.7367349	34.38371246	47.00106834	101.1938244	101.1247418	0	24.46069921	33.56365449	71.44985781	18.15460264	101.1800037	0	81.82443565
CAF30295	70.00204892	18.76588415	14.3107203	59.42254419	0	28.8659384	31.83498749	61.23222883	76.32280027	0	19.06411474	0	69.64760265	0	47.8853871	59.61234601	0	0	19.35067474	79.86206822	55.08431783	0	114.5000114	43.00563468	17.95077552	83.8993954	0	51.57846279	0	35.56383141	98.25613343	77.34663847	28.28086185	0	51.91514001
CAF30296	0	0	0	0	0	0	7.409579236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30298	14.52668878	34.8606472	46.00374277	32.5217424	0	27.21292997	10.71807264	25.24990111	11.28390169	28.40349784	0	15.06522955	39.18662547	43.24663752	30.64465493	44.40741843	0	18.63776921	26.88133846	20.04779868	31.00489209	0	33.88162878	22.83477269	12.44397512	41.99470214	33.84751866	0	15.4352886	69.33977171	24.67306814	24.07113555	0	30.06199228	18.48533333
CAF30299	0	0	0	4.325091975	0	0	4.845074175	6.676374453	0	0	0	0	0	0	0	8.511114006	9.764234406	9.697108348	9.358147157	0	0	0	0	0	0	0	21.4547862	0	22.11757966	14.98064072	6.519550332	0	0	36.74393829	0
CAF30300	25.67889382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.9050427	0	0
CAF30301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.9946397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30302	79.37256233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.7759339	0	0	0
CAF30303	34.16196346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30304	2.851304714	0	5.194110292	1.336298627	7.209275085	1.783017426	7.044314502	4.10028083	0	0	2.368898554	1.902169712	5.372173063	0	2.92527122	4.774414515	0	2.423887193	4.851570182	0	0	0	6.397090107	2.768113484	0	5.679333861	6.025224138	0	5.712970593	8.750830486	1.721113745	0	3.895038252	0	0
CAF30305	0	21.82604919	14.18027186	0	55.40807393	15.27228718	0	0	0	0	0	0	15.90330288	0	0	0	0	0	0	0	0	0	0	23.6191022	0	0	0	0	0	0	0	0	0	0	0
CAF30306	41.12047339	0	0	0	222.6680167	0	0	0	0	0	0	0	0	0	0	0	159.8018384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30308	0	120.1670864	0	0	0	0	38.40956925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30309	43.41863131	33.27573468	24.105775	15.35837133	0	23.9423257	23.12323161	23.4509046	11.13630067	12.78692125	0	22.70742435	21.16962824	39.5338482	26.76262759	17.3887951	0	22.15540703	35.33483673	44.10220928	15.89594002	0	42.55362905	40.20115043	16.3996261	0	27.489329	14.25041885	41.01123238	20.91616642	17.09026027	10.23848844	47.0234243	23.67923274	0
CAF30310	40.51343268	70.74250398	8.848294126	52.94487726	0	8.258919291	18.13990235	41.98308619	0	0	0	18.8635401	27.44393423	15.65276431	7.434120106	27.13000097	0	34.47679636	33.18224372	28.76304194	12.45019006	0	0	45.46059833	55.12061234	29.41264452	16.58607224	0	0	0	17.71351114	23.37960488	10.47982737	101.5210426	16.27555856
CAF30311	52.19752426	29.22762534	21.79520247	27.4140661	22.17570706	38.71520459	36.92571301	34.75668367	50.52361704	27.4357953	33.98047618	27.85368171	39.43201619	48.63485115	17.12835489	29.65861361	30.85791185	38.8216766	34.89640307	13.57785532	61.88146107	0	33.65637731	51.36530299	56.33614701	10.44675592	44.04865608	12.4720303	43.41716147	48.25641184	30.6084924	71.12145403	49.47741202	87.50789834	11.57756751
CAF30312	22.97539226	12.19632352	4.205174781	9.996137079	0	9.351828758	13.92850562	5.003927551	0	0	0	18.99821337	17.31560557	23.88556688	7.941094672	6.699942845	0	18.87799958	18.82831148	27.95540034	0	0	0	7.092989049	35.63899919	0	0	0	0	33.57378815	14.89429713	27.49248143	10.08972625	51.25041847	18.56254614
CAF30313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30314	4.261681766	22.7897963	5.636817877	0	0	5.969722453	0	20.03775327	0	0	0	0	5.454013836	9.388691988	0	0	0	0	0	13.17720554	7.712021751	0	0	0	0	0	0	0	0	0	13.49710872	18.31714086	0	0	0
CAF30315	6.309482947	17.32547496	7.43524769	5.857796652	0	11.49867703	6.160184423	4.662036748	0	0	0	4.186311789	7.895347161	6.889021508	12.38363419	11.67820666	0	10.34708834	16.91276106	16.55197162	25.11164831	0	12.71358606	13.13267382	20.67230386	0	28.575664	0	0	9.716041626	11.84536579	10.04562983	0	0	0
CAF30316	68.32392692	106.9093547	83.67977736	58.159461	184.8518443	92.69879861	135.716987	0	0	0	0	93.8314985	84.39671941	0	149.0605972	475.5131257	0	137.0121562	117.2572606	0	452.7846674	0	0	135.6549364	0	0	0	0	0	0	0	0	0	0	0
CAF30317	23.27283738	0	0	0	62.20754121	0	0	0	0	0	0	33.92551475	29.5222585	0	0	0	0	0	40.72074985	0	0	0	0	0	75.18044394	91.43665106	92.49463634	0	0	0	0	0	0	0	111.5712202
CAF30318	61.67268636	95.69622563	58.53111052	113.0277467	14.92750229	109.0664818	41.82883703	115.811712	119.6771913	84.52795385	58.28992657	56.76272483	38.69427282	182.590468	52.93634975	67.36121336	51.40708595	38.9455342	40.34039914	32.22955559	17.58415961	0	0	75.84975327	98.77808649	180.0035098	48.63284681	68.91165496	0	77.42174358	97.59787931	79.99409093	121.2822711	84.98622019	55.00350104
CAF30319	34.98479711	282.1096736	86.38127524	0	46.80211587	0	35.96522128	47.74590864	0	115.4292933	0	100.5929419	87.95166909	0	0	63.60771595	0	0	121.5164176	0	47.74385059	0	0	71.84927717	0	0	136.9734919	0	0	0	81.7703304	0	94.32652904	0	0
CAF30320	19.07949144	0	0	0	0	0	0	0	0	0	0	0	21.69392511	0	0	0	0	0	36.40100731	0	0	0	0	0	73.43045298	0	0	0	0	0	0	0	0	0	0
CAF30321	38.64715491	43.97568599	41.650672	28.57869852	0	5.395853228	21.2372432	55.19564259	82.6560688	51.15514673	0	12.30090015	37.63794141	90.12832877	39.21632023	63.28177036	0	21.97957258	54.52031711	24.28978283	21.19330999	0	76.33235297	26.93721851	71.47172141	74.98768404	79.09758785	0	19.51173553	27.85148794	17.65374939	31.22727815	0	0	0
CAF30322	0	0	0	0	0	0	0	0	0	61.74990098	0	0	0	0	0	0	34.44787829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30323	0	0	0	0	0	0	0	0	0	15.09206102	0	0	0	7.474985606	0	0	0	0	0	0	6.427957656	0	0	9.037839849	0	0	0	0	0	0	0	0	0	0	0
CAF30324	15.77133135	10.14730092	6.711253632	2.592760405	0	0	0	13.01750765	8.810417539	0	4.278986946	7.9560081	10.86416674	5.5040297	0	9.518716424	3.014021388	4.510615015	10.89332341	8.213886382	9.071197228	0	11.85558657	12.29323847	9.251892662	0	0	9.73444374	0	18.47123614	7.696547425	0	17.21175714	64.93848213	0
CAF30325	2.145872719	0	0	0	0	0	2.189659173	0	7.020379511	15.74131735	0	3.189237716	0	0	4.788593712	0	3.898896752	0	3.859073813	0	0	0	0	0	7.030375519	0	9.297492181	0	0	0	0	7.299023426	0	0	9.972579377
CAF30326	17.74020963	46.51393067	24.98841449	50.96718678	0	12.66966819	47.10617953	0	0	36.52434697	0	56.16393826	46.50578328	37.9725581	22.84005296	0	18.29462333	75.69050185	16.75547249	0	14.89792811	0	0	37.40745317	0	0	0	0	92.99963256	118.9930204	39.14215911	33.84233538	0	0	0
CAF30327	0	0	0	0	16.67648624	0	0	0	0	0	0	0	17.69827426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30328	0	8.359939026	0	0	0	6.18950728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.63297149	0	19.50243888	0	0	0	0	12.60250556	0	0	0	0
CAF30329	2.624487224	0	0	0	0	3.490778392	2.637881797	3.938858398	0	10.16764468	0	0	0	0	6.087677966	0	9.882546371	0	0	7.459779124	0	0	0	5.354639525	4.321069932	0	0	0	0	0	7.117286475	0	15.39539836	0	0
CAF30330	10.2204883	0	0	9.909394494	11.12244348	0	20.15713472	0	0	0	0	0	15.07224122	0	0	0	0	17.93549712	18.73574313	0	0	0	0	20.62883774	0	0	0	0	0	0	12.01142392	0	0	62.19722596	0
CAF30331	0	0	0	0	15.97829111	0	0	0	0	0	0	0	0	31.19410224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30332	9.066249738	0	0	0	10.29369321	28.86100559	8.949803004	0	0	0	10.31037428	0	10.55403207	0	27.57611184	14.88256814	11.55486687	0	0	26.33567912	0	0	40.2206414	19.6952995	29.74790861	0	0	20.07370939	0	0	26.34563317	0	0	0	44.50122545
CAF30333	11.70727906	25.26747036	9.859202268	13.71428512	0	44.35900264	0	11.17705021	0	29.52481763	19.92125874	24.56400786	19.43453406	0	0	39.2802518	18.95621524	32.4893049	14.37868543	21.38928083	12.42872473	0	35.8325942	68.88426479	26.53867408	68.63440912	34.58808256	0	39.09757298	0	10.75069608	0	22.67691775	0	38.85349142
CAF30334	9.136220131	0	0	0	0	44.15617311	0	0	0	0	0	0	23.71263402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30335	4.554969677	0	0	8.125121927	0	12.31314928	0	0	0	0	0	0	11.04450331	0	0	15.73841924	0	0	0	0	0	0	0	0	0	0	0	0	43.87070929	0	0	0	25.81800231	0	0
CAF30336	2.863523457	2.555163698	0	1.420289181	1.490423556	9.381051433	2.699720429	2.119298171	0	5.718892388	5.024397803	3.850734798	0	3.068411176	0	2.330267868	2.002152935	0	5.022287921	3.683980594	9.365500541	0	6.045242353	0	4.427197433	5.256311963	0	5.787566825	0	0	0	0	15.48690384	11.17276581	0
CAF30337	2.686175359	0	1.61905856	2.521204103	1.622578577	1.744493709	4.197218409	4.00409099	0	0	0	5.818184407	4.974576802	5.882853531	0	4.827959901	4.302795869	2.426772309	2.524142299	0	4.372459404	0	0	2.889160071	7.369802113	12.57974064	0	6.078557459	12.6103563	0	7.595970073	9.352917499	0	10.58570567	0
CAF30338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.40604309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30339	6.989081613	3.381063051	2.293040013	7.20408343	7.391914757	9.778557553	7.71768989	14.01657766	12.08319473	21.6985205	0	7.545397504	4.802815482	20.02461331	4.008138852	3.35251005	2.07257326	0	6.811484197	5.021428117	15.35663088	0	24.68788199	27.40957547	6.171986395	19.89006074	0	0	0	5.96667893	20.11416244	0	0	0	17.50197559
CAF30340	6.540580506	0	0	0	0	0	13.91898048	0	0	0	0	0	0	26.85269747	0	0	0	0	0	0	0	0	0	0	27.62744239	0	0	0	0	52.86965383	20.26387316	0	0	0	0
CAF30341	22.0811693	28.42986904	24.44019791	25.18051902	14.35122894	29.88064902	28.87352646	11.67116858	41.06939534	56.55845345	0	0	25.91641279	16.26781508	8.983765174	31.7424644	0	18.69963043	7.261914565	22.27176762	6.064087307	0	0	7.729049646	12.56292916	33.69111912	16.58991979	20.58559168	14.62661992	13.54961937	15.24872744	37.84850373	11.34327445	0	0
CAF30342	0	0	0	0	612.8553754	0	0	0	0	0	0	0	0	0	0	232.8582496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF30343	7.726223198	0	17.9942957	28.01476037	0	0	15.37781239	37.18762716	0	0	0	0	0	0	36.24171885	0	0	0	0	0	48.94595953	0	0	32.90239434	52.15579561	0	0	0	0	41.296091	34.65050872	43.37372143	0	96.03345042	78.28795186
CAF30344	39.36209447	40.31016084	28.43228551	33.95262601	42.39421678	27.36994402	19.22989446	16.59926989	7.329666612	42.60705227	24.92029907	13.26367184	29.57390592	22.56609859	37.31823728	43.23583518	27.27396859	16.94733327	26.06491818	39.06094941	66.12325703	0	10.61102664	33.22935867	30.82458035	28.14253364	10.21545268	11.3917768	9.916203044	37.25660281	35.03031043	31.17121249	38.80383322	52.57705554	44.19119743
CAF30345	13.91439896	3.338258253	2.249712226	10.67733712	12.55889785	7.309518969	11.51309859	13.63495742	6.413484941	13.84024902	3.333378183	20.52097877	16.11794078	20.14904372	11.90541145	3.387295081	12.0333393	6.328873086	19.66237346	10.31401932	12.48227603	0	0	7.857196525	12.44101309	15.4994787	8.391658378	8.626797729	0	6.068277681	10.00275678	20.46813638	11.09707857	0	9.191179748
CAF30346	2.565011371	10.08392953	0	0	0	0	0	0	0	0	0	0	0	0	0	9.869001002	0	9.056547696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.22080133
CAF30347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.97106645	0	0	0	0	0	0	0	0	0	0	0	8.603285038	0	0	0	0
CAF30348	39.52307143	34.95317036	20.25305076	45.67156513	0	15.57614748	4.025034761	35.73927739	28.31457464	15.49664141	16.60629829	11.57388932	25.08260807	33.38045722	46.66092237	43.41605044	7.449248148	7.560257844	14.32058608	23.25495106	12.98589904	0	0	0	20.68115081	0	17.66600028	46.87993696	36.68112932	54.80258446	17.57686696	15.08244819	27.28162218	0	0
CAF30349	1.068418872	0	0	1.893630453	0	5.155666298	0	0	0	8.139117443	0	3.03155398	0	8.786217461	8.5548013	3.806900282	0	0	0	6.261110578	3.654305225	0	0	4.874758942	0	0	0	0	0	0	2.704052714	0	0	0	0
CAF30350	8.476660512	14.90927864	9.651564196	7.560856621	0	10.72307455	17.83097699	0	0	0	0	0	0	0	0	16.03940506	0	0	0	37.84655388	11.49640194	0	0	0	0	0	0	0	0	23.36372609	34.31652149	0	19.15640177	0	33.93161745
CAF30351	40.00844417	53.9945145	55.79692962	50.81432913	8.625570697	25.82749382	7.530536474	11.64970783	149.3409624	28.80259639	56.46382487	28.98754227	19.04921788	95.36657878	38.70795194	64.35399544	33.18333342	52.22061487	0	40.56260259	67.23087439	0	120.7643664	14.3964292	53.98131034	43.80535217	0	0	0	0	54.79707346	0	0	0	162.0932143
CAF30352	2.258263083	5.495425381	0	0	1.564678402	1.960355851	1.402996098	0	0	0	0	0	1.841455695	0	0	0	0	2.441061344	0	4.735681507	2.400412254	0	7.072224831	0	5.474610219	0	6.167759395	0	6.466992522	0	2.204333822	0	0	0	8.649120599
CAF30353	0	0	1.495540153	0	0	1.727880462	1.38218779	0	3.52495206	0	0	0	0	0	0	0	1.83104056	0	2.469889912	0	2.258936116	0	0	0	4.642514351	0	0	5.315347455	0	0	3.489899661	3.588188182	0	0	0
CAF30354	45.04939723	19.28348692	0	22.55791374	0	71.80728253	34.52010599	49.8626139	40.5016806	0	0	33.78327796	43.77540588	22.43149726	0	110.0772336	0	0	42.69605183	0	19.92742382	0	50.03790679	46.32881995	18.12971356	46.99639915	0	0	0	0	29.22721832	0	65.07106573	225.3820482	0
CAF30355	90.03026512	160.7922827	139.5430507	170.2060863	41.97026819	68.06461449	85.7621409	144.0478591	154.2914887	96.7484388	49.81120926	116.8282127	125.5250953	58.56764694	193.3415433	215.4382492	40.35791355	82.18346851	76.32877838	121.7904257	115.236385	0	20.62820902	101.9549596	86.97634467	57.98517044	152.8741096	23.52140421	84.1811313	59.44280009	131.5057199	65.75659185	86.83885332	114.8786711	94.39678773
CAF30356	0	5.282314394	0	0	4.00215427	8.239352117	0	4.476971763	0	0	0	0	3.811302322	0	0	4.829737228	5.502764876	5.561945322	0	0	0	0	0	13.93299861	0	0	0	0	0	0	0	10.56163458	0	0	0
CAF30357	0	10.23538716	3.522818086	2.57602284	3.143420872	0	5.560308033	0	0	11.07419672	0	0	7.625915206	0	0	0	4.380373547	0	5.498919585	0	5.00528154	0	0	6.532929251	0	0	12.44774566	0	0	0	4.005373242	0	9.29018367	21.56372437	14.36599269
CAF30358	3.753255639	0	0	7.267073505	4.558608246	0	0	0	12.51499845	0	0	0	4.871063128	0	0	13.3457722	7.709645465	22.108582	0	20.44513998	0	0	16.82383261	0	0	16.45018432	16.72783038	0	0	11.92573581	4.931294312	0	0	0	18.84434425
CAF30359	0	0	2.930322279	9.259427397	0	0	5.097629721	7.048980389	0	0	9.030271753	0	0	0	5.026948166	0	3.917457632	4.219649307	0	0	0	0	10.7535613	0	0	0	11.08531717	11.63560041	0	0	0	0	7.196606587	0	0
CAF30360	0	0	13.99067412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.99791727	0	0	0	0	0	0	0	0	0	31.74852563	0	0
CAF30361	0	0	0	0	0	14.31831351	0	0	0	0	0	0	0	20.16700929	0	0	0	0	18.28257531	0	14.34101802	0	0	0	38.04473205	0	0	0	0	0	0	0	0	77.05655439	0
CAF30362	2.325006576	8.854361113	0	0	0	10.69060904	0	0	16.05995717	0	7.866628511	0	0	0	0	0	5.935484501	0	0	0	0	0	0	9.645101626	0	19.7211472	0	0	0	15.91672107	14.05278388	0	0	0	0
CAF30363	3.033207234	10.61535696	7.039504111	33.18573851	17.1996679	7.179298989	5.76349721	17.19419778	53.58737207	21.30362071	8.98455916	15.88952314	7.312801221	0	0	9.700184304	0	18.96684903	9.825826092	0	0	0	21.49218337	11.54784142	18.52790628	0	0	0	0	17.95859153	6.873966232	0	0	41.20026828	0
CAF30364	62.35755398	90.71375726	71.90765014	80.06819259	22.40930692	32.26667352	60.92532398	81.29420557	39.65289354	12.70553329	24.48594443	70.12560607	38.25377978	70.44332717	97.45152917	143.9839888	37.58050008	18.47576762	29.85062918	26.49155416	48.55468126	0	25.8654549	56.89866336	28.31396135	25.25079079	41.62552867	16.21262908	59.86034329	39.59971792	41.88395913	0	64.65340167	25.57990131	14.84627348
CAF30365	91.33182535	244.5266621	118.2790531	184.7427807	72.16460186	108.5569242	101.0159837	170.1995591	125.5924297	28.52976277	38.59433298	78.66356432	84.56312979	138.2185036	121.4208646	161.5833658	46.03638338	66.32966027	37.15366321	75.17958016	118.8617338	0	50.40466297	16.98361304	58.98058308	63.01885137	107.4718905	15.46260205	28.45292761	85.79242228	27.49746893	74.11928724	97.1932996	86.54271909	18.84814372
CAF30366	16.41304507	0	0	7.350643515	0	0	8.014525195	0	0	0	0	0	10.04143857	0	0	0	33.30825594	0	0	20.65306468	0	0	0	15.0550527	0	0	0	0	0	45.96187576	0	26.30488174	0	0	0
