EPD_P_A_5-10	EPD_P_A_5-11	EPD_P_A_5-12	EPD_P_A_5-13	EPD_P_A_5-8	EPD_P_A_5-9	EPD_P_B_5-10	EPD_P_B_5-11	EPD_P_B_5-12	EPD_P_B_5-13	EPD_P_B_5-8	EPD_P_B_5-9	EPD_P_C_5-10	EPD_P_C_5-11	EPD_P_C_5-12	EPD_P_C_5-13	EPD_P_C_5-8	EPD_P_C_5-9	EPD_S_A_5-10	EPD_S_A_5-11	EPD_S_A_5-13	EPD_S_A_5-8	EPD_S_A_5-9	EPD_S_B_5-10	EPD_S_B_5-11	EPD_S_B_5-12	EPD_S_B_5-13	EPD_S_B_5-8	EPD_S_B_5-9	EPD_S_C_5-10	EPD_S_C_5-11	EPD_S_C_5-12	EPD_S_C_5-13	EPD_S_C_5-8	EPD_S_C_5-9	
AAS94406	0	0	0	5.489262644	1.750888853	4.134050845	0	0	0	0	0	0	6.634527514	5.136952455	11.93153051	0	0	0	1.300438608	4.881495136	3.614942963	0	2.914042312	2.729323594	1.734560497	1.076512079	2.629055148	4.2996813	2.819884516	2.114308136	2.243950956	6.957019619	1.71870764	3.748189229	3.44808306
AAS94407	0	17.03177183	0	0	5.191931364	11.5985703	0	14.09239495	0	0	0	11.25457344	0	0	0	0	8.118079817	0	5.347182631	6.694528239	0	52.25273206	11.09631684	1.877627309	0	3.150129297	3.587589355	13.74493598	0	8.032775756	6.327839479	8.888296482	14.57208158	3.473154513	1.924133858
AAS94408	5.430682103	9.772327389	0	8.951594119	10.96555689	14.2755248	7.542135629	0	0	7.116265201	0	0	0	0	0	0	10.99701989	0	8.589203463	10.93021798	1.501002368	0	1.716415695	7.853292509	3.828491738	15.96125569	6.685753996	18.36639951	5.028398747	6.216486831	6.291568039	4.263877047	19.06333215	5.396686855	0
AAS94409	5.534050698	0	0	0	6.794426167	0	0	8.651378282	9.505055018	0	0	0	0	4.162477764	0	0	0	0	6.608369168	1.328455673	3.040701038	0	6.725594362	6.668891253	2.848893012	0	2.145910713	10.15781798	1.780313345	5.920974548	8.158971531	9.202062821	0	4.120091901	5.702655538
AAS94410	0	0	0	0	4.08246156	8.809309361	9.343711079	0	0	0	0	0	0	5.213732252	0	0	0	16.29740933	5.513835596	1.692723784	3.716238702	0	4.131962558	2.877586864	1.211880763	2.376829787	2.728201088	12.0958588	0	3.079551987	8.313496032	8.52583407	7.526990457	2.692552358	5.908054621
AAS94411	4.912214455	0	23.70280847	8.245087816	2.678367416	6.092225334	0	7.440863605	4.094332203	6.330316716	4.886130897	5.910203502	0	3.72384703	0	0	0	0	6.633120587	5.634078902	11.62904701	0	4.154897531	8.692900986	5.765689387	3.177769985	5.773681619	8.865502062	4.15352874	6.989848777	9.553582094	1.105608654	2.466715669	4.581277526	3.942534338
AAS94412	0	20.22841383	0	18.83304311	12.8206832	0	0	17.06490271	0	13.82267011	0	13.51835138	22.00287826	0	39.29817261	73.99385441	9.771621533	0	8.720002335	23.18210417	2.969648778	39.10581261	6.538440284	2.207677342	11.26894136	14.43047162	4.359954338	18.98865898	0	18.23226084	10.41659798	14.98432026	45.09495066	6.209248775	4.594253748
AAS94413	0	0	0	0	2.432633766	0	11.49311281	0	0	5.52673062	0	0	8.691829917	6.570008156	0	0	10.90689189	0	2.53969454	3.123577312	3.516777772	3.095515569	2.538977953	2.590879291	1.486700543	1.481504345	1.705092077	4.322801286	3.923183381	1.825721197	4.21465027	6.119358114	6.828462805	3.995082502	2.678366282
AAS94414	7.199500292	0	0	16.43062617	5.76335195	0	3.225706943	0	4.032512773	0	8.236669589	11.94380934	9.984556067	3.696618607	9.219220211	17.09369668	2.123002658	0	3.414472189	9.762741786	6.051170194	12.64664148	5.179144637	4.51251159	3.013463305	3.408013251	6.783139131	13.51535876	3.017487848	3.746489246	4.887660729	7.1218859	6.667896834	9.19572138	4.679063126
AAS94415	0	0	0	0	0	0	0	0	0	0	0	0	0	61.04717375	0	0	0	0	0	7.383261149	0	0	0	17.43020289	7.412542309	0	0	0	0	6.949110746	3.086933796	7.725655829	0	7.755506106	21.29705505
AAS94416	0	0	5.903994677	15.75966183	1.443272918	0	0	0	5.956361475	3.02906721	2.690240892	0	0	1.773595868	0	16.40165285	4.216943287	0	2.301132122	2.895165807	6.368678861	5.434690442	1.446375456	4.797681278	3.249339372	3.269471246	1.865036468	3.553769492	2.860158252	2.599382148	3.087861901	7.580386077	14.44582595	4.904937114	2.003061997
AAS94417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.95117333	33.54487756	51.33934764	40.93986848	0	24.56832458	49.62881095	0	0	43.00842887	0	0	0	0	0	0
AAS94418	29.86025778	19.7769837	0	71.70116846	0	13.96906911	0	17.04783747	9.438765089	0	15.31298267	0	0	16.03780446	0	71.51105385	48.07317312	0	40.06662598	73.37197389	85.71158009	130.4608375	44.01140611	36.0449699	66.83475771	37.50316369	17.50069651	58.11816949	21.3706865	23.2758609	54.57966353	114.7596773	223.221349	12.3081415	14.5840298
AAS94419	15.86940268	15.37607682	41.68159293	27.20074886	10.52878452	0	0	0	7.060522446	10.25053799	0	0	0	0	0	0	7.673833031	19.34608661	22.43188686	33.09998852	37.01840478	103.3041319	12.73513312	8.585048212	27.49725337	14.92528135	3.353480244	33.9781794	10.07020884	20.6228449	19.02917879	58.67492368	90.70647524	8.102635813	3.632061854
AAS94420	9.165485241	16.75984459	22.1120009	15.34833334	16.0456431	0	0	14.29288416	7.934723604	0	10.15005076	0	36.79268437	14.54095505	0	63.82966728	23.78969174	20.72068056	40.852453	26.70167697	33.77485923	86.67522564	29.91220395	30.26391392	12.86186095	15.47880098	28.62376646	23.61621552	13.62321722	27.91308196	31.1255541	42.97462611	64.62543847	38.93045812	5.815241624
AAS94421	0	0	0	0	0	0	0	0	0	11.71034697	0	0	0	0	0	0	0	0	6.879119748	4.862777901	4.640243058	0	5.061660389	3.118924724	6.89608357	0	0	0	2.872686388	2.969909125	3.432702292	9.788521366	20.14023376	1.664039072	0
AAS94422	209.137313	179.462652	94.50826023	131.2005044	230.5771468	51.85845264	222.4730954	119.1961915	127.518798	559.7381612	92.5192575	138.7339222	227.3417424	309.7519699	248.9815231	0	238.2527753	108.1978698	120.3787715	90.19903293	128.4680722	64.91909387	91.00079159	138.9602915	116.8438422	68.13110001	63.32457592	116.7372856	106.9708962	50.21968742	71.97067192	91.0604298	48.30377842	114.6776936	98.84031757
AAS94423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAS94424	388.8186933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.42576955	0	0	0	0	0	41.59018236	0	205.1269258	78.61834034	0
AAS94425	22.78715835	0	0	0	0	82.4227517	0	0	0	0	0	28.83238209	0	17.17544621	0	0	0	0	4.66954323	11.03810128	6.093952542	0	6.900108876	9.575590074	8.289586684	8.291716701	17.77732776	0	0	15.05023607	16.13153431	22.80432055	12.4838587	12.97037216	14.61212668
AAS94426	0	0	0	0	0	0	7.788329223	0	0	0	5.791769001	0	0	0	0	39.2899171	0	0	3.474841083	11.070093	1.567729817	3.922301632	3.364368658	7.072585774	7.140148788	0	0	1.359500052	6.914732454	2.439406371	4.448325642	6.685525208	5.893857931	6.542121141	2.388216798
AAS94427	44.9572583	11.89185603	31.64975327	22.21543577	18.68795387	8.042014271	17.23213407	29.5443685	26.76108193	32.86985287	21.09531139	15.70659167	12.83866115	14.60008315	0	44.48142718	5.378663761	0	24.63392823	22.76883415	15.37692772	44.74748994	28.37178137	11.56899147	19.30317525	12.43345399	14.56793119	8.903577734	10.65906227	25.3380295	27.09626455	31.0071251	50.22147895	21.75923759	20.16032429
AAS94428	0	0	25.37384868	0	11.53802579	0	0	0	8.780260661	40.97138671	0	12.76178299	0	16.26787979	38.15166294	0	0	23.54647635	10.15837169	12.53618065	5.413325406	6.94826749	12.08996926	6.408580784	3.609159923	10.44496544	8.323231167	0	0	0	10.16796021	9.962291128	21.51469674	12.23315043	10.90114403
AAS94429	0	0	0	0	0	0	10.11528229	11.49937532	18.94952105	19.16369933	8.519791658	0	0	17.33454199	0	0	6.601297637	0	9.141561132	7.164128109	14.4775603	0	9.050733223	6.196901961	9.206654296	10.38439077	8.89825283	3.779983565	23.48488709	6.354832465	12.33095001	13.88133269	15.28774146	7.100159936	7.791023743
AAS94430	212.487999	52.18638689	45.48099739	64.52073029	159.1910721	129.5140637	107.4466013	56.0049161	71.30190008	179.7568442	42.8110425	63.69585661	100.1441576	70.76730312	101.7437399	68.13080959	65.17611873	186.4008111	85.2851896	55.78605602	80.39491373	54.65961404	109.4400602	70.65741991	58.88283256	50.7399367	54.21553649	43.71067147	88.56903934	67.65254109	34.50989093	51.87560939	55.61407393	57.09847291	95.02490146
AAS94431	79.68744006	29.60979588	31.62097024	44.44403485	87.26272664	58.62257269	65.98528619	19.36587833	57.27728543	97.87404624	90.18181312	65.57635913	87.83445229	46.59378457	11.5748531	55.05315732	70.2419028	39.90405659	43.70042156	19.77672505	40.16067919	30.95091583	32.06555901	39.23017199	32.10774633	16.04521404	18.49007526	40.5231958	43.27271014	30.95593889	23.06652233	20.63692694	12.0340697	29.33835726	29.80776351
AAS94432	0	0	0	0	178.2138015	0	410.6157661	435.0721232	0	342.3609549	0	191.5903852	0	0	0	0	161.9450893	0	64.29971176	36.82744324	37.38875092	0	45.68231446	0	0	109.5931972	171.1205858	167.1972636	140.5718476	32.54102471	59.34989653	69.43827572	78.18419671	114.8742998	33.61577349
AAS94433	2431.283449	0	1110.063027	1466.437117	691.4158614	476.3257735	1832.84582	1015.726699	935.384032	1232.457803	2318.438443	882.7610384	0	266.2861958	0	0	824.1595665	1864.802588	1575.696475	1368.235315	2198.635894	631.7042383	2739.815267	1102.722291	639.1810974	863.228561	268.3687366	925.2594185	1199.420299	1732.095002	830.2986223	191.177999	1297.232859	716.8326976	1295.681505
AAS94434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.882494933	0	8.453573451	2.763511293	0	0	0	0	0	0	0
AAS94435	0	0	0	0	0	0	0	0	0	0	0	0	0	34.83354865	0	0	0	0	9.321268863	10.77117921	0	0	0	0	0	0	0	0	0	0	0	11.00074956	0	0	0
AAS94436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.315942689	0	8.465777992	0	0	0	0	0	0	0	0	0	3.075431881	0	0	0	0
AAS94437	0	0	12.64406747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.943606336	1.188368792	0	0	0	2.00848785	1.708680008	1.672489367	5.830625256	2.528021031	1.499599276	1.051974032	0.967758783	0	0	1.882248203	0
AAS94438	0	0	0	0	0	0	6.945857407	0	4.512378206	20.64246835	0	0	0	4.021264175	0	0	0	0	0	1.271448292	1.419112748	3.901084275	0	1.082802672	0.904433473	3.59322864	4.179474852	1.317489842	0	1.130971579	0.51871489	2.541376707	0	0	0
AAS94439	0	0	0	89.00351201	62.54848351	0	0	0	43.17481997	0	57.68367588	0	0	0	0	0	0	0	0	0	13.15804841	0	30.87173728	11.79682531	9.96209598	38.51147214	0	0	17.52108095	0	10.49369737	0	27.45800788	0	11.57210953
AAS94440	0	0	0	0	0	0	0	0	3.373696879	0	4.408221747	0	0	0	0	0	3.597393155	0	0.732043981	0	1.021411134	0	1.119188707	0	0.638797904	0	0	0	0	0	0	0	2.05814584	1.41466865	0
AAS94441	0	0	0	14.30510127	0	0	5.552748582	0	0	0	0	0	0	0	0	0	0	0	0	2.06264344	0	2.877093138	0	0.854553737	0	0	1.678783054	0.940607077	0	0.901040438	2.03988591	1.005321812	0	0	0
AAS94442	0	0	0	0	2.145639247	5.064939549	0	0	6.730056785	0	0	0	0	0	0	0	0	8.933934454	1.541541519	2.885619745	3.208634687	2.514107157	0	0.808214841	1.356136429	1.299855743	1.589526288	1.763376469	2.284195222	2.488149269	2.666617342	1.86976079	6.25615049	5.267978005	0
AAS94443	141.001571	214.7790198	269.9881345	318.3856548	300.5738807	187.7345145	321.1487538	158.8189085	324.2905859	367.4859364	286.1348423	263.4071284	234.2693082	259.8469515	304.6438795	302.1036054	353.2889898	215.6786024	192.1640865	171.294764	197.6137756	249.7079341	171.663039	244.7296638	229.1005868	327.4717461	237.3551889	300.917594	237.2878939	187.8793972	231.3894652	200.4476901	176.4450876	206.1583455	217.7138998
AAS94444	80.13070211	0	100.0920112	0	13.57150096	165.447113	107.2668942	0	23.7708434	47.62086923	0	51.17998263	0	29.4610955	0	0	24.12467145	0	70.96668449	37.84141364	32.98638568	0	36.28599379	75.67242367	35.77268522	55.65982451	30.21947722	32.82490642	38.16715756	67.89293578	69.16964662	37.18357532	82.26902063	104.915719	50.67284367
AAS94445	22.1926479	17.60607221	20.3899447	29.75699404	29.86138407	22.40696319	21.41262814	17.34899358	26.50171566	25.79407989	40.35705081	21.97493981	19.67986176	13.61324715	36.39921201	0	29.8160008	25.98475773	56.12294333	63.51567892	66.20113529	48.12428647	60.58874548	48.59765287	42.28806145	58.6805039	59.72743867	52.07638715	53.5422242	51.20857597	52.9111017	51.70550291	48.650916	35.04126792	55.87239027
AAS94446	84.54524738	44.94246428	31.41935808	42.3459364	104.8759283	96.28807189	48.90663221	59.33727705	41.78974289	78.54672422	201.0622658	0	50.46243367	45.87505217	48.07749482	85.7096322	150.0736863	30.00676996	78.69946407	82.51268021	81.72267204	11.12556113	86.9313624	78.63148341	65.4648361	79.72671069	106.0054719	105.3734433	72.51308588	73.02940087	86.6252795	89.1385535	84.95353534	63.13462123	68.42067229
AAS94447	0	0	0	0	0	0	0	0	0	395.1562049	0	0	0	0	0	1151.45614	0	0	37.96949847	88.37034241	90.57550027	0	0	37.5466459	94.11907491	128.269463	198.1508841	0	109.323997	0	53.61864042	0	73.49299968	0	119.1843784
AAS94448	4.999134376	9.327930125	12.65408073	0	17.34896864	0	0	15.85342643	21.35744072	0	0	0	0	7.926614625	19.51365474	0	8.361046406	12.36667829	8.094939296	8.734007946	5.474343915	3.529303275	13.63811001	11.56559491	1.832473483	10.22138147	12.11040037	14.26634432	10.97236963	11.00674408	8.075187023	11.16802129	16.32409652	12.9078438	5.429823783
AAS94449	0	0	68.03515273	0	0	34.51120297	38.83706006	38.64360547	0	0	0	0	0	21.57324736	196.4063018	0	16.36690887	0	17.9978402	27.5190443	14.54790831	13.39725848	22.27080464	6.130965216	5.785825872	9.398608774	11.85319288	26.29658847	0	24.16520006	24.3778145	19.79206485	40.56271812	21.93473612	17.26529291
AAS94450	0	5.747247384	15.31253287	0	6.81093367	3.877979223	0	0	2.61357036	8.169574481	6.032183068	3.678598808	6.302630518	4.873867913	0	21.06828635	7.29397389	13.73906058	3.068632626	4.682390839	5.138161251	10.03521781	4.638529233	4.548581419	6.039302145	5.316855602	6.357453571	7.537485772	2.695053594	6.111827941	4.94542572	7.564135115	8.494483529	6.517509851	7.170895577
AAS94451	5.673688854	10.54469643	4.649030212	19.38193252	7.173609678	7.21331203	7.485591951	23.36477165	20.40812637	12.10052685	14.64819642	13.61278464	3.81272925	11.56703707	13.49517947	0	17.41613375	41.90749197	6.619373367	7.338913115	5.587449055	14.80895188	7.695506262	6.171950692	7.786807273	6.817961958	5.930198729	13.1444341	7.919857381	6.39983536	9.610992398	12.48241723	15.17599761	13.54379168	9.044755385
AAS94452	28.81466557	21.4879491	30.28795304	19.67723965	25.92686394	7.639629325	7.825970799	27.48526324	19.91689402	66.29802803	13.98640926	21.78980826	0	22.25600024	0	0	27.72697	27.19514615	16.07299454	14.61550582	12.55627325	0	10.91549924	13.38951934	10.25934984	24.91576753	16.3737402	16.77721441	14.14592862	9.070784313	17.33430769	17.58123167	26.10850973	15.99920623	19.04605338
AAS94453	59.84894721	74.51616815	91.47339998	201.1382304	58.57692592	143.3812853	0	60.4782739	30.73639517	73.1266894	0	0	124.240269	72.93345843	0	0	58.33273968	44.47087551	23.19897855	45.94294465	66.22116207	71.26029253	49.24122056	31.84873027	48.58232889	30.84280897	96.75481235	51.56272954	11.31585995	40.07729953	59.65598102	128.9019204	38.61632252	61.93793721	74.08793484
AAS94454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAS94455	0	0	0	7.589465353	2.398943656	0	0	0	0	5.797062543	0	0	0	3.425152788	0	0	0	0	1.751187437	3.234967077	1.200880665	0	1.303772447	2.703697648	2.287493716	0	1.736329141	0	0	0	2.139621995	1.026440853	2.266477927	3.30660796	0.911988443
AAS94456	0	0	0	0	0	0	0	0	0	0	0	0	198.9183524	0	0	0	0	0	0	0	0	0	26.68301097	0	0	0	35.76583812	0	0	0	0	7.941597057	0	0	0
AAS94457	0	0	0	0	151.9203237	0	177.3947884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.33941411	0	0	0	0	40.51541385	0	0	0	0	0	0
AAS94458	10.49700563	0	12.52511195	4.322814544	6.254535992	13.01373724	7.114126981	3.970886978	11.29808675	13.39960567	5.616042809	10.00670877	5.59190719	10.10812222	9.220317635	0	11.68784134	0	7.400995315	6.384841042	4.754959831	0	6.882583919	6.610461139	3.41335285	5.036588688	5.813233714	4.408326986	8.2759907	6.177831247	4.497237889	12.25621135	10.17278855	1.920826523	5.295790038
AAS94459	10.57544146	5.068584002	21.23230152	9.298326407	9.008824033	7.300297777	3.57715556	17.1113086	12.48322364	3.632389684	6.547385798	21.25717046	5.666437126	2.14198617	21.29537995	18.22076943	7.836184887	0	2.603032618	3.986802216	6.610231964	0	6.764332976	4.991768287	7.15642266	6.924580504	3.377725129	9.9529233	7.496402964	9.054985744	6.970361141	4.891571956	12.7678672	2.683266917	5.357475502
AAS94460	31.06363354	0	77.16704161	38.93869659	12.34599825	19.81522943	21.02768241	12.18710815	12.81742562	0	14.56801954	18.60730382	0	30.25127001	56.39129098	0	24.02115097	17.78482045	10.46529284	16.81142623	6.064956987	4.868549196	13.58467428	19.15529349	10.79579028	14.74273974	0	19.30263251	10.68721318	5.003412991	15.93465544	18.59783971	12.28672303	13.5457226	11.44144299
AAS94461	268.7628379	0	133.7492254	85.18381188	60.02356135	67.27241534	71.79511219	0	82.68041463	0	189.6189259	135.4445761	0	0	0	367.7227731	50.21334135	0	31.65066373	72.76084833	151.739887	174.1037312	148.1890541	169.3162167	105.0669982	92.29301718	39.87147762	43.42662356	84.04915047	88.86737828	85.77903149	98.50188023	131.599238	78.88837095	77.6228034
AAS94462	11.3633022	10.26530276	14.27777459	48.38136342	3.470506651	14.58509948	7.63667783	25.92400444	9.678746906	0	31.73525645	28.78027412	0	26.45812682	0	0	10.35246608	26.86335951	23.0249691	27.79188245	13.16593042	21.11265084	32.55322007	23.61960995	17.53335646	13.4451456	37.36381026	11.22506134	18.31288865	21.5944209	27.21405109	27.47266128	5.960495335	17.50146424	20.14467862
AAS94463	0	22.05372283	63.46375446	0	27.56962584	46.23481815	16.11900831	0	52.60899037	15.46594305	12.06597771	15.2009049	24.63570848	0	0	86.37751786	0	28.09620844	59.02195865	93.44293048	74.94771096	65.45991591	57.12125661	43.099526	41.2832542	39.01540099	39.93925214	30.68791161	42.44620042	55.20773732	46.32067087	63.3580885	66.84662531	27.87331111	61.33584519
AAS94464	33.64622576	29.81052048	0	0	46.83101678	63.46105375	88.32323251	75.89488045	40.47522903	62.52304242	17.31995478	21.03595063	67.05819913	37.04165373	0	0	13.94973349	39.48371082	59.29340755	54.19206788	43.41450408	0	19.33554283	23.5205903	54.92159803	44.11478246	56.53866804	46.95011633	65.86278079	41.29763377	70.49167746	78.51556081	113.788382	57.43838488	65.51952921
AAS94465	0	0	0	11.34884189	7.45440446	0	0	0	5.415688103	17.45460433	0	0	0	5.183317746	24.51970831	0	5.535586556	0	10.52986499	12.65058324	20.01331534	9.300524421	13.78082023	6.70958971	11.38731309	8.88230227	18.35460516	3.185522829	3.903510513	13.80638696	17.76747876	21.58100644	13.68947606	23.67753799	11.03808347
AAS94466	26.89343511	49.14645674	50.5053418	23.36666581	28.15733552	34.96078065	36.90695624	31.30943258	86.88025172	78.36165742	15.10455645	84.18736726	41.02561978	36.83893039	25.66268059	0	47.66065881	78.89546555	20.05149664	26.65213341	25.48818185	30.29280197	37.22416573	26.76480625	34.45566034	23.02659328	18.86832738	27.01289139	22.20001244	34.38312804	39.52298381	34.97742654	32.87096097	30.56022133	14.66431283
AAS94467	25.54007988	35.24081203	14.62824154	42.80282952	22.38977799	47.96930008	41.77346877	9.368261149	37.46888923	73.03807701	0	75.04139645	39.13889123	35.25728494	21.68652628	42.16504232	4.320313301	13.88906215	28.82285755	30.20179278	34.59931844	53.44823647	42.9065487	26.95299072	34.43324146	33.09210549	24.64797773	30.43480439	24.79630525	35.65608614	35.7135798	33.49204634	29.69655162	35.22141509	36.60658314
AAS94468	0	0	0	0	0	0	0	0	0	0	0	0	0	165.3855354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.84484265	0	0	0	0
AAS94469	85.01001086	105.3934395	29.82574782	90.23811068	121.6879161	125.9079825	137.6500026	130.1319991	78.14685882	116.8969544	62.43155148	128.3379109	97.10446771	121.7935666	84.52147449	113.7418227	126.5720942	110.445653	62.2802664	61.43742267	70.39173658	78.25523405	77.98812476	75.13332211	78.88978133	61.73362832	62.98838473	56.38174382	82.76314601	78.24183436	69.5232401	67.25397957	49.42666253	109.1656381	83.95154647
AAS94470	0	0	0	23.02374701	0	0	0	0	0	0	0	0	26.58571145	10.20135479	45.9654005	0	10.00504753	0	0	0	3.500801035	17.65425283	7.607410459	5.273399051	8.951565203	4.13158796	10.24816888	5.950868761	3.699524916	10.90308291	4.932762073	6.013663962	0	17.83275331	2.72829002
